 swc(1),swc(2),swc(3),swc(4),swc(5),swc(6),swc(7),swc(8),swc(9),swc(10)
   0.1862192750,   0.0909105614,   0.0730580166,   0.0682216510,   0.0702878609,   0.2997256815,   0.0721367002,   0.0826188475,   0.0577537492,   0.0370075777
   0.2790395319,   0.0923314840,   0.0728188753,   0.0680158958,   0.0700781569,   0.2992385328,   0.0718989745,   0.0824113786,   0.0576882064,   0.0369526297
   0.2790752649,   0.1001086235,   0.0725836009,   0.0677950159,   0.0698343739,   0.2986542881,   0.0716445372,   0.0821599960,   0.0575952753,   0.0368859805
   0.2790197730,   0.1074723601,   0.0723232329,   0.0675305799,   0.0694972053,   0.2978043258,   0.0713420287,   0.0817903280,   0.0574292950,   0.0367872342
   0.2447921783,   0.1124606878,   0.0721711963,   0.0672788918,   0.0691837221,   0.2970145345,   0.0710515156,   0.0814480856,   0.0572778508,   0.0366958342
   0.1990557760,   0.1136414483,   0.0721132159,   0.0670528114,   0.0689188763,   0.2963575125,   0.0707866848,   0.0811648518,   0.0571607649,   0.0366204977
   0.1787727028,   0.1131969914,   0.0720513240,   0.0668271109,   0.0686497241,   0.2956845164,   0.0705201998,   0.0808746740,   0.0570381545,   0.0365433469
   0.1517647505,   0.1124692708,   0.0720399022,   0.0666316375,   0.0684385523,   0.2951725423,   0.0702844635,   0.0806555226,   0.0569576062,   0.0364855602
   0.1553103477,   0.1117338389,   0.0720417202,   0.0664502829,   0.0682513565,   0.2947270870,   0.0700622723,   0.0804652497,   0.0568941273,   0.0364357941
   0.2023377270,   0.1112118289,   0.0720490292,   0.0662790760,   0.0680805370,   0.2943266034,   0.0698495284,   0.0802942812,   0.0568417199,   0.0363914371
   0.1717052758,   0.1109502912,   0.0719738305,   0.0660747513,   0.0678361878,   0.2937142551,   0.0695997551,   0.0800299197,   0.0567316301,   0.0363218486
   0.1465202719,   0.1100552902,   0.0718337968,   0.0658480227,   0.0675419644,   0.2929547131,   0.0693245232,   0.0797013342,   0.0565808080,   0.0362348035
   0.1511647403,   0.1092087254,   0.0717700869,   0.0656626970,   0.0673305765,   0.2924284935,   0.0690925494,   0.0794751644,   0.0564913452,   0.0361755602
   0.1300599128,   0.1082882434,   0.0716857165,   0.0654752105,   0.0671109259,   0.2918761671,   0.0688572899,   0.0792374238,   0.0563940965,   0.0361132957
   0.1161781400,   0.1071015671,   0.0715413690,   0.0652690828,   0.0668497607,   0.2912005186,   0.0686010942,   0.0789459944,   0.0562627688,   0.0360364504
   0.1064338237,   0.1058981866,   0.0713927150,   0.0650690123,   0.0665989518,   0.2905502617,   0.0683507323,   0.0786660686,   0.0561372153,   0.0359627120
   0.0963733047,   0.1047597080,   0.0712429211,   0.0648756623,   0.0663596913,   0.2899298668,   0.0681069940,   0.0783993453,   0.0560187101,   0.0358925909
   0.0875875875,   0.1036531404,   0.0710753053,   0.0646810308,   0.0661157742,   0.2892921865,   0.0678614601,   0.0781254023,   0.0558946356,   0.0358204991
   0.0801876634,   0.1026486680,   0.0709362403,   0.0645048097,   0.0659079477,   0.2887563407,   0.0676353350,   0.0778956488,   0.0557968281,   0.0357604623
   0.0757170692,   0.1017478257,   0.0708318651,   0.0643490106,   0.0657400414,   0.2883354723,   0.0674308017,   0.0777152181,   0.0557288639,   0.0357139111
   0.0959206447,   0.1008900777,   0.0707284734,   0.0641984493,   0.0655805692,   0.2879379392,   0.0672317296,   0.0775445104,   0.0556665026,   0.0356701538
   0.0886008516,   0.1000278592,   0.0705972835,   0.0640401915,   0.0654033273,   0.2874861360,   0.0670243353,   0.0773503780,   0.0555890240,   0.0356201045
   0.0805902630,   0.0991553441,   0.0704358816,   0.0638728887,   0.0652056113,   0.2869719565,   0.0668072775,   0.0771294758,   0.0554942526,   0.0355628543
   0.0739906207,   0.0982893333,   0.0702554435,   0.0637010708,   0.0649972036,   0.2864236832,   0.0665854439,   0.0768939331,   0.0553896129,   0.0355016589
   0.0676005334,   0.0974557921,   0.0700738579,   0.0635322109,   0.0647937879,   0.2858870625,   0.0663668886,   0.0766635984,   0.0552873611,   0.0354418829
   0.0641084984,   0.0967325270,   0.0699439794,   0.0633890033,   0.0646418184,   0.2855007946,   0.0661758333,   0.0764974654,   0.0552244373,   0.0353996232
   0.0611018501,   0.0960369185,   0.0698149949,   0.0632491186,   0.0644949973,   0.2851289809,   0.0659884289,   0.0763371065,   0.0551647432,   0.0353590548
   0.0573073439,   0.0953438878,   0.0696712211,   0.0631056130,   0.0643392205,   0.2847289741,   0.0657973588,   0.0761646181,   0.0550970212,   0.0353152677
   0.0544548780,   0.0946721137,   0.0695259273,   0.0629639253,   0.0641859472,   0.2843349874,   0.0656085163,   0.0759944990,   0.0550303347,   0.0352722183
   0.0522423051,   0.0940284207,   0.0693845749,   0.0628263429,   0.0640397742,   0.2839609683,   0.0654242635,   0.0758326724,   0.0549683608,   0.0352315083
   0.0551033132,   0.0934107974,   0.0692468733,   0.0626925305,   0.0639001653,   0.2836051583,   0.0652442947,   0.0756784230,   0.0549107045,   0.0351929553
   0.0521675646,   0.0928262994,   0.0691188648,   0.0625650063,   0.0637720674,   0.2832830846,   0.0650712475,   0.0755381435,   0.0548614934,   0.0351583622
   0.0501043200,   0.0922027975,   0.0689521581,   0.0624226071,   0.0636123270,   0.2828646302,   0.0648828074,   0.0753570721,   0.0547862165,   0.0351126902
   0.0488372892,   0.0916108862,   0.0687948093,   0.0622860417,   0.0634636208,   0.2824777067,   0.0647008717,   0.0751892924,   0.0547187887,   0.0350706987
   0.0473375581,   0.0910601020,   0.0686544254,   0.0621585138,   0.0633324608,   0.2821426988,   0.0645288453,   0.0750431642,   0.0546645634,   0.0350346714
   0.0457570963,   0.0905047953,   0.0685005710,   0.0620267242,   0.0631914660,   0.2817767859,   0.0643526912,   0.0748839229,   0.0546017252,   0.0349951573
   0.0452113859,   0.0900042057,   0.0683745593,   0.0619084798,   0.0630772933,   0.2814912498,   0.0641912147,   0.0747582465,   0.0545597039,   0.0349648632
   0.0797564164,   0.0895606056,   0.0682793930,   0.0618050657,   0.0629923418,   0.2812940776,   0.0640456676,   0.0746692568,   0.0545407012,   0.0349447094
   0.0744576380,   0.0890910625,   0.0681581870,   0.0616917349,   0.0628857389,   0.2810310125,   0.0638900101,   0.0745523199,   0.0545039475,   0.0349170677
   0.0701406747,   0.0886341631,   0.0680377558,   0.0615800098,   0.0627814010,   0.2807744145,   0.0637364239,   0.0744377077,   0.0544684678,   0.0348901488
   0.0671897531,   0.0881868601,   0.0679164678,   0.0614691451,   0.0626776367,   0.2805192173,   0.0635840669,   0.0743235126,   0.0544330254,   0.0348634720
   0.0645055845,   0.0877275988,   0.0677792951,   0.0613525137,   0.0625611022,   0.2802245319,   0.0634260625,   0.0741926059,   0.0543867275,   0.0348322950
   0.0615170598,   0.0873098671,   0.0676643699,   0.0612465851,   0.0624656305,   0.2799935341,   0.0632796511,   0.0740880296,   0.0543569326,   0.0348084345
   0.2713606954,   0.0895311609,   0.0675686523,   0.0611487962,   0.0623858087,   0.2798106074,   0.0631421581,   0.0740030780,   0.0543394722,   0.0347900279
   0.2791820168,   0.0975123346,   0.0675497577,   0.0610680617,   0.0623396225,   0.2797309458,   0.0630227327,   0.0739607215,   0.0543491580,   0.0347834416
   0.2790999413,   0.1052796617,   0.0674812496,   0.0609361380,   0.0621860623,   0.2793217003,   0.0628495812,   0.0737810954,   0.0542712845,   0.0347393490
   0.2791350782,   0.1127283797,   0.0674899817,   0.0607985109,   0.0620184690,   0.2788675129,   0.0626699030,   0.0735829920,   0.0541810542,   0.0346902013
   0.2790043652,   0.1199879125,   0.0675635561,   0.0606422275,   0.0618093684,   0.2782826126,   0.0624694526,   0.0733312145,   0.0540557466,   0.0346262604
   0.2644658387,   0.1261836290,   0.0677410588,   0.0604812466,   0.0615865178,   0.2776513994,   0.0622621626,   0.0730610862,   0.0539177507,   0.0345571488
   0.2323634624,   0.1289241165,   0.0680181459,   0.0603275262,   0.0613732375,   0.2770467103,   0.0620598942,   0.0728023872,   0.0537860803,   0.0344910324
   0.2018446326,   0.1292473376,   0.0683548674,   0.0601912886,   0.0611898825,   0.2765316367,   0.0618729629,   0.0725810453,   0.0536774248,   0.0344350822
   0.1751402915,   0.1284025759,   0.0687030107,   0.0600687973,   0.0610281117,   0.2760813832,   0.0616973639,   0.0723865628,   0.0535853878,   0.0343864597
   0.1711512208,   0.1272827685,   0.0690665394,   0.0599675924,   0.0609036386,   0.2757456303,   0.0615411103,   0.0722390488,   0.0535229109,   0.0343506895
   0.1585943252,   0.1262371391,   0.0694419593,   0.0598854236,   0.0608114898,   0.2755101025,   0.0614019223,   0.0721323118,   0.0534863807,   0.0343262069
   0.1421908289,   0.1249314398,   0.0697448179,   0.0597883947,   0.0606828816,   0.2751591206,   0.0612447597,   0.0719784051,   0.0534192733,   0.0342887864
   0.1306614131,   0.1233577579,   0.0699969456,   0.0596869625,   0.0605398864,   0.2747612596,   0.0610807389,   0.0718054846,   0.0533394590,   0.0342461281
   0.1343843043,   0.1217766404,   0.0702504963,   0.0596023872,   0.0604265109,   0.2744547129,   0.0609321408,   0.0716697127,   0.0532831214,   0.0342136882
   0.1262608618,   0.1202875376,   0.0704683810,   0.0595182218,   0.0603092797,   0.2741345167,   0.0607820861,   0.0715283602,   0.0532229245,   0.0341797248
   0.1212860495,   0.1186876595,   0.0706381276,   0.0594291277,   0.0601779260,   0.2737680674,   0.0606253073,   0.0713683143,   0.0531502776,   0.0341406055
   0.1159537733,   0.1171249747,   0.0707831383,   0.0593441091,   0.0600515008,   0.2734152675,   0.0604714155,   0.0712138340,   0.0530807823,   0.0341030173
   0.1142581031,   0.1157283038,   0.0709457248,   0.0592791066,   0.0599624142,   0.2731790245,   0.0603368692,   0.0711064786,   0.0530414544,   0.0340784639
   0.1057943925,   0.1143392697,   0.0710463449,   0.0592020713,   0.0598459765,   0.2728547454,   0.0601889975,   0.0709635466,   0.0529788211,   0.0340441205
   0.1011110917,   0.1130984426,   0.0711672008,   0.0591434091,   0.0597643107,   0.2726394534,   0.0600591227,   0.0708644688,   0.0529442877,   0.0340218842
   0.2223423123,   0.1133013293,   0.0713488311,   0.0591151938,   0.0597415343,   0.2726103067,   0.0599595308,   0.0708402023,   0.0529582351,   0.0340203941
   0.1988676190,   0.1141038612,   0.0714315325,   0.0590452477,   0.0596311726,   0.2723022997,   0.0598165095,   0.0707033724,   0.0528992154,   0.0339879282
   0.1793664992,   0.1139323041,   0.0714972168,   0.0589691401,   0.0595062561,   0.2719462216,   0.0596665666,   0.0705472529,   0.0528273024,   0.0339501239
   0.1643199921,   0.1134203747,   0.0715918988,   0.0589082353,   0.0594100840,   0.2716800272,   0.0595314056,   0.0704272836,   0.0527784862,   0.0339223035
   0.2791826129,   0.1170126572,   0.0717170238,   0.0588570572,   0.0593313575,   0.2714685500,   0.0594054833,   0.0703290328,   0.0527435802,   0.0339004919
   0.2791658938,   0.1243755445,   0.0718601719,   0.0587696284,   0.0591762699,   0.2710111141,   0.0592417158,   0.0701324195,   0.0526443832,   0.0338515267
   0.2792519927,   0.1314710826,   0.0721288845,   0.0586779229,   0.0590086840,   0.2705103755,   0.0590718053,   0.0699190125,   0.0525335707,   0.0337978117
   0.2791922390,   0.1385192126,   0.0726709962,   0.0586287193,   0.0589198805,   0.2702600360,   0.0589416251,   0.0698057115,   0.0524875522,   0.0337717310
   0.2536195219,   0.1432605982,   0.0733607411,   0.0585748442,   0.0588112026,   0.2699444890,   0.0588019192,   0.0696663484,   0.0524242744,   0.0337384604
   0.2204219550,   0.1443703175,   0.0741077065,   0.0585187040,   0.0586856455,   0.2695721686,   0.0586540513,   0.0695045665,   0.0523460209,   0.0336989760
   0.1945431083,   0.1434755623,   0.0748537928,   0.0584741682,   0.0585706085,   0.2692311406,   0.0585116670,   0.0693554282,   0.0522755496,   0.0336629264
   0.1798222959,   0.1419588923,   0.0755574033,   0.0584398210,   0.0584631637,   0.2689121664,   0.0583733395,   0.0692151934,   0.0522105880,   0.0336293057
   0.1653881967,   0.1402962804,   0.0762124211,   0.0584158227,   0.0583643205,   0.2686187923,   0.0582395568,   0.0690850541,   0.0521518998,   0.0335984863
   0.1569737345,   0.1385728419,   0.0768067762,   0.0583976395,   0.0582658537,   0.2683238387,   0.0581061989,   0.0689544529,   0.0520926081,   0.0335675515
   0.1628880501,   0.1369991601,   0.0773802251,   0.0583971888,   0.0581920855,   0.2681067586,   0.0579853989,   0.0688544735,   0.0520531870,   0.0335451029
   0.1497000158,   0.1353798211,   0.0778932199,   0.0583987422,   0.0581122823,   0.2678679228,   0.0578618497,   0.0687458217,   0.0520079210,   0.0335202552
   0.1462805271,   0.1336717904,   0.0783546343,   0.0584053136,   0.0580336563,   0.2676301599,   0.0577390827,   0.0686376169,   0.0519627221,   0.0334955491
   0.1413615793,   0.1320112944,   0.0788045004,   0.0584288128,   0.0579802096,   0.2674717605,   0.0576290376,   0.0685605705,   0.0519378744,   0.0334795080
   0.1355926394,   0.1302974969,   0.0792090148,   0.0584571213,   0.0579284988,   0.2673168778,   0.0575201474,   0.0684847757,   0.0519137271,   0.0334638841
   0.1298603863,   0.1285061538,   0.0795623139,   0.0584877767,   0.0578746349,   0.2671523094,   0.0574104413,   0.0684051290,   0.0518869907,   0.0334472395
   0.1289164871,   0.1268398464,   0.0799215883,   0.0585397966,   0.0578567050,   0.2671029568,   0.0573187172,   0.0683703646,   0.0518898144,   0.0334430821
   0.1247859597,   0.1252168268,   0.0802437887,   0.0585976541,   0.0578442924,   0.2670697868,   0.0572300181,   0.0683415979,   0.0518966131,   0.0334407762
   0.1197097227,   0.1235191151,   0.0804767236,   0.0586432479,   0.0578033216,   0.2669411004,   0.0571275353,   0.0682752579,   0.0518786944,   0.0334280618
   0.1187030151,   0.1218305156,   0.0806318223,   0.0586786419,   0.0577397794,   0.2667356133,   0.0570141152,   0.0681788996,   0.0518408939,   0.0334070176
   0.1183902994,   0.1203458980,   0.0808148459,   0.0587356277,   0.0577164628,   0.2666591406,   0.0569205992,   0.0681327805,   0.0518361479,   0.0334000103
   0.1166221872,   0.1189321131,   0.0809599832,   0.0587917194,   0.0576892942,   0.2665679455,   0.0568254292,   0.0680806637,   0.0518274643,   0.0333914123
   0.1164247170,   0.1176607087,   0.0811196566,   0.0588622056,   0.0576886460,   0.2665615082,   0.0567434430,   0.0680613220,   0.0518405102,   0.0333920196
   0.1155397445,   0.1164585203,   0.0812580734,   0.0589346588,   0.0576903559,   0.2665607333,   0.0566628650,   0.0680438131,   0.0518549494,   0.0333932452
   0.1130805761,   0.1152934283,   0.0813604072,   0.0590033047,   0.0576839522,   0.2665312886,   0.0565785468,   0.0680148005,   0.0518618822,   0.0333913565
   0.1087066457,   0.1141990423,   0.0814532042,   0.0590756238,   0.0576844551,   0.2665224373,   0.0564978123,   0.0679934993,   0.0518740639,   0.0333916955
   0.1048521623,   0.1131388471,   0.0815176517,   0.0591448732,   0.0576791912,   0.2664926946,   0.0564145111,   0.0679637864,   0.0518807620,   0.0333897583
   0.1010012403,   0.1121076569,   0.0815537348,   0.0592102297,   0.0576672480,   0.2664386034,   0.0563281812,   0.0679244697,   0.0518810935,   0.0333852172
   0.0970506743,   0.1111326367,   0.0815832764,   0.0592779443,   0.0576611273,   0.2664002776,   0.0562448166,   0.0678914562,   0.0518856719,   0.0333825164
   0.1825764030,   0.1105719507,   0.0816387087,   0.0593576469,   0.0576791242,   0.2664390206,   0.0561732724,   0.0678880364,   0.0519100763,   0.0333882347
   0.1786403358,   0.1106051430,   0.0816948265,   0.0594382994,   0.0576996654,   0.2664848566,   0.0561032034,   0.0678868219,   0.0519361235,   0.0333946832
   0.1751311719,   0.1105610058,   0.0817430764,   0.0595164970,   0.0577164330,   0.2665163577,   0.0560315475,   0.0678797290,   0.0519584380,   0.0333995894
   0.1651203930,   0.1103570014,   0.0817796215,   0.0595913865,   0.0577279106,   0.2665288448,   0.0559575967,   0.0678649619,   0.0519757569,   0.0334024206
   0.1570514739,   0.1100231707,   0.0818048790,   0.0596636161,   0.0577356629,   0.2665267885,   0.0558820516,   0.0678444654,   0.0519892499,   0.0334037952
   0.1535810232,   0.1096574664,   0.0818360969,   0.0597389527,   0.0577507317,   0.2665464282,   0.0558101982,   0.0678322017,   0.0520083979,   0.0334075689
   0.1480675638,   0.1092834473,   0.0818729848,   0.0598174408,   0.0577730425,   0.2665878832,   0.0557419881,   0.0678281039,   0.0520331971,   0.0334137045
   0.1425410062,   0.1088566929,   0.0818953440,   0.0598926060,   0.0577904023,   0.2666114271,   0.0556716584,   0.0678166971,   0.0520532839,   0.0334178843
   0.1344220638,   0.1083482802,   0.0819025710,   0.0599642582,   0.0578027740,   0.2666168809,   0.0555991530,   0.0677980557,   0.0520685390,   0.0334201679
   0.1301028430,   0.1077870801,   0.0819119141,   0.0600381158,   0.0578211136,   0.2666402757,   0.0555296652,   0.0677860305,   0.0520882793,   0.0334243886
   0.1260040402,   0.1071907729,   0.0819185823,   0.0601127446,   0.0578426830,   0.2666723132,   0.0554619059,   0.0677771345,   0.0521103181,   0.0334295742
   0.1215738058,   0.1065447628,   0.0819147676,   0.0601855926,   0.0578628369,   0.2666978240,   0.0553936847,   0.0677654967,   0.0521306656,   0.0334340855
   0.1191763207,   0.1058644280,   0.0818989649,   0.0602561161,   0.0578808263,   0.2667145431,   0.0553246252,   0.0677501857,   0.0521485843,   0.0334376767
   0.1152757779,   0.1051731408,   0.0818746611,   0.0603253432,   0.0578986444,   0.2667291462,   0.0552557148,   0.0677338541,   0.0521658733,   0.0334410556
   0.2420361489,   0.1080832183,   0.0818755254,   0.0603983551,   0.0579258576,   0.2667725086,   0.0551913604,   0.0677284151,   0.0521906465,   0.0334475935
   0.2792287469,   0.1147486418,   0.0819465145,   0.0604744516,   0.0579601526,   0.2668374777,   0.0551305003,   0.0677309856,   0.0522210188,   0.0334564745
   0.2792752087,   0.1227143481,   0.0821372196,   0.0605494715,   0.0579913743,   0.2668909729,   0.0550684445,   0.0677288771,   0.0522482954,   0.0334641822
   0.2792579830,   0.1304180324,   0.0824895203,   0.0606269836,   0.0580230132,   0.2669441402,   0.0550067574,   0.0677263662,   0.0522755012,   0.0334718637
   0.2792420387,   0.1378228515,   0.0830319971,   0.0607090853,   0.0580548346,   0.2669961751,   0.0549453311,   0.0677231848,   0.0523023903,   0.0334794186
   0.2792766094,   0.1449050754,   0.0837725028,   0.0607970916,   0.0580845885,   0.2670395672,   0.0548830889,   0.0677163601,   0.0523269437,   0.0334861279
   0.2792695165,   0.1516737193,   0.0847427994,   0.0608962253,   0.0581165366,   0.2670885623,   0.0548219644,   0.0677112266,   0.0523527451,   0.0334933698
   0.2792784870,   0.1580376178,   0.0859687030,   0.0610112771,   0.0581528023,   0.2671484947,   0.0547628663,   0.0677102432,   0.0523815118,   0.0335018709
   0.2792275250,   0.1639971137,   0.0874681771,   0.0611467585,   0.0581937134,   0.2672203183,   0.0547058396,   0.0677136406,   0.0524133183,   0.0335117579
   0.2792794108,   0.1694908887,   0.0892397985,   0.0613042973,   0.0582327060,   0.2672825158,   0.0546478443,   0.0677129850,   0.0524425469,   0.0335205682
   0.2792803049,   0.1745148450,   0.0912874565,   0.0614903979,   0.0582709052,   0.2673381865,   0.0545892268,   0.0677093193,   0.0524698608,   0.0335286334
   0.2792803347,   0.1790484041,   0.0936100185,   0.0617137514,   0.0583114475,   0.2673955858,   0.0545312688,   0.0677061453,   0.0524976030,   0.0335369632
   0.2792643011,   0.1830995381,   0.0961920917,   0.0619824044,   0.0583541952,   0.2674525380,   0.0544737205,   0.0677027851,   0.0525254086,   0.0335453153
   0.2792672515,   0.1866878122,   0.0990093574,   0.0623050109,   0.0583984889,   0.2675064802,   0.0544160269,   0.0676978379,   0.0525521748,   0.0335532986
   0.2792640626,   0.1898892373,   0.1020416692,   0.0626934394,   0.0584474690,   0.2675647736,   0.0543593094,   0.0676944554,   0.0525800474,   0.0335618034
   0.2792704701,   0.1926789135,   0.1052511632,   0.0631568730,   0.0584985092,   0.2676164806,   0.0543020293,   0.0676881820,   0.0526061282,   0.0335695706
   0.2792599499,   0.1950903237,   0.1086157337,   0.0637056679,   0.0585569516,   0.2676762044,   0.0542461500,   0.0676845834,   0.0526340865,   0.0335782170
   0.2792856395,   0.1970792264,   0.1120870784,   0.0643486455,   0.0586200170,   0.2677304447,   0.0541899465,   0.0676788464,   0.0526606441,   0.0335863419
   0.2792905271,   0.1988482624,   0.1156367809,   0.0650999621,   0.0586930364,   0.2677928805,   0.0541351773,   0.0676758215,   0.0526892394,   0.0335953236
   0.2792942822,   0.2002630085,   0.1192157939,   0.0659687817,   0.0587729923,   0.2678485215,   0.0540797971,   0.0676699057,   0.0527159125,   0.0336036012
   0.2792247832,   0.2014141977,   0.1227905750,   0.0669680908,   0.0588651337,   0.2679085135,   0.0540252924,   0.0676652417,   0.0527435765,   0.0336123146
   0.2793025672,   0.2024055719,   0.1263313293,   0.0681083873,   0.0589723215,   0.2679747939,   0.0539719127,   0.0676625147,   0.0527727306,   0.0336216539
   0.2793008089,   0.2031541318,   0.1297957152,   0.0693958476,   0.0590933152,   0.2680349946,   0.0539179854,   0.0676570162,   0.0528000034,   0.0336303376
   0.2792709172,   0.2037735283,   0.1331469566,   0.0708344877,   0.0592283346,   0.2680796683,   0.0538622662,   0.0676452667,   0.0528230704,   0.0336373039
   0.2793052197,   0.2042533159,   0.1363720447,   0.0724298134,   0.0593841188,   0.2681195438,   0.0538061336,   0.0676313788,   0.0528446808,   0.0336436741
   0.2793011069,   0.2046897560,   0.1394570917,   0.0741832182,   0.0595651492,   0.2681560814,   0.0537497252,   0.0676155984,   0.0528649762,   0.0336496159
   0.2792589664,   0.2050798535,   0.1424189657,   0.0761003867,   0.0597849675,   0.2682169676,   0.0536968075,   0.0676084980,   0.0528913997,   0.0336581431
   0.2792910933,   0.2053951323,   0.1452316493,   0.0781753585,   0.0600436069,   0.2682855427,   0.0536450893,   0.0676036030,   0.0529194735,   0.0336673521
   0.2775763869,   0.2055882215,   0.1478756666,   0.0803998262,   0.0603441261,   0.2683522999,   0.0535932370,   0.0675972179,   0.0529465340,   0.0336762555
   0.2601163387,   0.2037674338,   0.1502568573,   0.0827629566,   0.0606944449,   0.2684207559,   0.0535417311,   0.0675906390,   0.0529735461,   0.0336851999
   0.2478066385,   0.2003224045,   0.1521239728,   0.0852334797,   0.0611003898,   0.2684869170,   0.0534899905,   0.0675823614,   0.0529994443,   0.0336936712
   0.2367557883,   0.1963663250,   0.1534082741,   0.0877640843,   0.0615700223,   0.2685548067,   0.0534384325,   0.0675735325,   0.0530249402,   0.0337021053
   0.2264210135,   0.1922603250,   0.1541638076,   0.0903049335,   0.0621106848,   0.2686280012,   0.0533874780,   0.0675652698,   0.0530509166,   0.0337107629
   0.2193402052,   0.1882585883,   0.1544689089,   0.0928094760,   0.0627274662,   0.2687071860,   0.0533371232,   0.0675576180,   0.0530774295,   0.0337196551
   0.2792811990,   0.1873112321,   0.1544672400,   0.0952407196,   0.0634256527,   0.2687974572,   0.0532879867,   0.0675522983,   0.0531056188,   0.0337293558
   0.2792631984,   0.1906682998,   0.1546589434,   0.0975885987,   0.0642047003,   0.2688905597,   0.0532389358,   0.0675460994,   0.0531333052,   0.0337388627
   0.2663100660,   0.1926371753,   0.1550926715,   0.0998721644,   0.0650667027,   0.2689870894,   0.0531898849,   0.0675387308,   0.0531602129,   0.0337481163
   0.2669731379,   0.1931507289,   0.1555636823,   0.1021003649,   0.0660150349,   0.2690908313,   0.0531411879,   0.0675313175,   0.0531871058,   0.0337574556
   0.2547409832,   0.1924742907,   0.1560103595,   0.1042727977,   0.0670542121,   0.2692092359,   0.0530937240,   0.0675263777,   0.0532157645,   0.0337675437
   0.2666909099,   0.1920768917,   0.1563221663,   0.1063755676,   0.0681829676,   0.2693359256,   0.0530464724,   0.0675209239,   0.0532441288,   0.0337775499
   0.2524646223,   0.1913653463,   0.1565953046,   0.1083997414,   0.0694010854,   0.2694707215,   0.0529993288,   0.0675145760,   0.0532719046,   0.0337874033
   0.2411185801,   0.1893214732,   0.1567080617,   0.1103300229,   0.0707075149,   0.2696153224,   0.0529522486,   0.0675072148,   0.0532990396,   0.0337970071
   0.2295635194,   0.1865458339,   0.1566015482,   0.1121431962,   0.0720987394,   0.2697700560,   0.0529050417,   0.0674982667,   0.0533251613,   0.0338062719
   0.2290254682,   0.1837923974,   0.1562867165,   0.1138265729,   0.0735752732,   0.2699496150,   0.0528594591,   0.0674927160,   0.0533537492,   0.0338166095
   0.2214032412,   0.1810549796,   0.1557925940,   0.1153616309,   0.0751234740,   0.2701387703,   0.0528133400,   0.0674843490,   0.0533804335,   0.0338261761
   0.2119335830,   0.1781855077,   0.1551413387,   0.1167415455,   0.0767359585,   0.2703434229,   0.0527671278,   0.0674744844,   0.0534059927,   0.0338354222
   0.2036716640,   0.1752523482,   0.1543464065,   0.1179606542,   0.0784010664,   0.2705624402,   0.0527204126,   0.0674619079,   0.0534296818,   0.0338438936
   0.1993938535,   0.1724197417,   0.1534405947,   0.1190209910,   0.0801112652,   0.2708057165,   0.0526742637,   0.0674496219,   0.0534536056,   0.0338524953
   0.1923883259,   0.1697019488,   0.1524523050,   0.1199262440,   0.0818555206,   0.2710771561,   0.0526289009,   0.0674381703,   0.0534781329,   0.0338614769
   0.1873676032,   0.1670760810,   0.1513895988,   0.1206776574,   0.0836159736,   0.2713676393,   0.0525828749,   0.0674232841,   0.0535003245,   0.0338695124
   0.1844547987,   0.1646029651,   0.1502846479,   0.1212876663,   0.0853867456,   0.2716915011,   0.0525378846,   0.0674099773,   0.0535236225,   0.0338780172
   0.2064068913,   0.1626890004,   0.1491678804,   0.1217691675,   0.0871601775,   0.2720592618,   0.0524949282,   0.0674010590,   0.0535499565,   0.0338879228
   0.2011942416,   0.1610325277,   0.1480517089,   0.1221258268,   0.0889145732,   0.2724523842,   0.0524514765,   0.0673890263,   0.0535741411,   0.0338969566
   0.1951981783,   0.1593200415,   0.1469390392,   0.1223699376,   0.0906406790,   0.2728751898,   0.0524078719,   0.0673748255,   0.0535968877,   0.0339054056
   0.1899940223,   0.1575653106,   0.1458203197,   0.1225089878,   0.0923244059,   0.2733209431,   0.0523631722,   0.0673557296,   0.0536160655,   0.0339125209
   0.1848014295,   0.1558070183,   0.1447086781,   0.1225581989,   0.0939645320,   0.2738046050,   0.0523190945,   0.0673367530,   0.0536353178,   0.0339197069
   0.1790058464,   0.1540674418,   0.1436056048,   0.1225269511,   0.0955540985,   0.2743271887,   0.0522757806,   0.0673180744,   0.0536548123,   0.0339270085
   0.2125760317,   0.1528181136,   0.1425392479,   0.1224339083,   0.0971015096,   0.2749138772,   0.0522363186,   0.0673087537,   0.0536809489,   0.0339371376
   0.2071688771,   0.1521303058,   0.1415109336,   0.1222766787,   0.0985836461,   0.2755353153,   0.0521969162,   0.0672976822,   0.0537058040,   0.0339468196
   0.2007227838,   0.1512258500,   0.1405146569,   0.1220628470,   0.0999946818,   0.2761886120,   0.0521572977,   0.0672839507,   0.0537287630,   0.0339557342
   0.1955005527,   0.1501665711,   0.1395471841,   0.1218030900,   0.1013363078,   0.2768813074,   0.0521184690,   0.0672704428,   0.0537519045,   0.0339647979
   0.1891282648,   0.1490039080,   0.1386032552,   0.1215041950,   0.1026074439,   0.2776145935,   0.0520809218,   0.0672578067,   0.0537756570,   0.0339742079
   0.2614498436,   0.1512311101,   0.1377317309,   0.1211773604,   0.1038152501,   0.2784006894,   0.0520465374,   0.0672508851,   0.0538035557,   0.0339853503
   0.2460844964,   0.1542552114,   0.1370399445,   0.1208241358,   0.1049424931,   0.2792125642,   0.0520121790,   0.0672403201,   0.0538287573,   0.0339954458
