 swc(1),swc(2),swc(3),swc(4),swc(5),swc(6),swc(7),swc(8),swc(9),swc(10),duplicate_swc(1),duplicate_swc(2),duplicate_swc(3),duplicate_swc(4)
   0.1032878831,   0.1220870540,   0.1138963252,   0.0606144667,   0.1220688149,   0.1668395251,   0.1035489738,   0.0550475121,   0.0677203760,   0.0150804725,   0.1032324210,   0.1220597252,   0.1138863564,   0.0606137365
   0.1000901088,   0.1196826845,   0.1129150391,   0.0605328195,   0.1219771430,   0.1668523401,   0.1037163660,   0.0550509654,   0.0677198395,   0.0150049888,   0.1000322625,   0.1196533144,   0.1129050553,   0.0605323203
   0.0960120186,   0.1174768135,   0.1116822138,   0.0604814142,   0.1218818873,   0.1668075174,   0.1038194001,   0.0550519079,   0.0677191839,   0.0149271619,   0.0959501937,   0.1174458340,   0.1116719022,   0.0604811981
   0.0939379036,   0.1158927381,   0.1104573011,   0.0604404248,   0.1217960492,   0.1667518765,   0.1038748249,   0.0550517887,   0.0677187070,   0.0148471789,   0.0938753039,   0.1158607304,   0.1104460210,   0.0604404025
   0.1365101784,   0.1274851561,   0.1108189076,   0.0604356863,   0.1217767149,   0.1667416096,   0.1039218679,   0.0550574176,   0.0677218065,   0.0147657096,   0.1365051419,   0.1274602413,   0.1107969880,   0.0604341663
   0.1398522556,   0.1345647722,   0.1152276546,   0.0607269071,   0.1218936816,   0.1667583883,   0.1039529890,   0.0550669767,   0.0677230880,   0.0146959471,   0.1398414671,   0.1345457286,   0.1152091920,   0.0607248358
   0.1499359757,   0.1407974064,   0.1187214479,   0.0614053085,   0.1227257699,   0.1671818197,   0.1040440053,   0.0550817139,   0.0677242205,   0.0146374106,   0.1499322802,   0.1407815218,   0.1187036112,   0.0614026338
   0.1504954547,   0.1450948566,   0.1232436076,   0.0624951832,   0.1241966262,   0.1681072116,   0.1042950898,   0.0550970025,   0.0677249804,   0.0145832561,   0.1504835039,   0.1450807303,   0.1232302114,   0.0624922998
   0.1308616549,   0.1387650371,   0.1218542382,   0.0631993636,   0.1261076927,   0.1696068048,   0.1046811789,   0.0552927926,   0.0677238926,   0.0145288501,   0.1308269650,   0.1387476027,   0.1218440607,   0.0631975606
   0.1187572107,   0.1320586503,   0.1192361563,   0.0631804615,   0.1272521019,   0.1709758192,   0.1053580716,   0.0554918088,   0.0677226856,   0.0144699272,   0.1187106594,   0.1320367157,   0.1192269921,   0.0631793737
   0.1186924726,   0.1295859665,   0.1171912774,   0.0629492179,   0.1277266741,   0.1718120724,   0.1059504971,   0.0558908470,   0.0677222684,   0.0144072948,   0.1186513454,   0.1295620352,   0.1171796098,   0.0629482493
   0.1104720160,   0.1259766370,   0.1166028604,   0.0624982305,   0.1275580227,   0.1720793247,   0.1066628546,   0.0561010949,   0.0677215084,   0.0143424869,   0.1104198620,   0.1259501725,   0.1165933833,   0.0624975078
   0.1059563011,   0.1235208958,   0.1156448498,   0.0622908734,   0.1272439957,   0.1720079780,   0.1071657613,   0.0563184582,   0.0677209720,   0.0142753394,   0.1058999300,   0.1234925389,   0.1156357750,   0.0622903667
   0.1011225805,   0.1209268868,   0.1143085212,   0.0621788464,   0.1270093173,   0.1718877852,   0.1076738909,   0.0563248731,   0.0677202865,   0.0142058041,   0.1010613665,   0.1208966672,   0.1142993420,   0.0621786527
   0.0998134539,   0.1193338335,   0.1129379719,   0.0620952100,   0.1268306375,   0.1717829257,   0.1077763140,   0.0565460734,   0.0677198842,   0.0141342618,   0.0997531787,   0.1193025261,   0.1129274070,   0.0620951951
   0.0934018716,   0.1167385727,   0.1115667596,   0.0620209090,   0.1266590506,   0.1716624051,   0.1080034748,   0.0565471873,   0.0677190199,   0.0140603958,   0.0933332667,   0.1167055815,   0.1115562990,   0.0620213039
   0.0861336216,   0.1136043221,   0.1099963859,   0.0619538017,   0.1265123487,   0.1715636551,   0.1081181541,   0.0565463044,   0.0677179173,   0.0139828464,   0.0860548690,   0.1135689020,   0.1099860594,   0.0619547330
   0.0842339769,   0.1115197912,   0.1084203720,   0.0618911423,   0.1263746768,   0.1714623421,   0.1081597060,   0.0565433614,   0.0677172765,   0.0139019703,   0.0841556564,   0.1114824191,   0.1084084064,   0.0618923642
   0.0808187723,   0.1095942855,   0.1070242524,   0.0618288182,   0.1262326837,   0.1713488698,   0.1081516296,   0.0565382801,   0.0677165017,   0.0138185862,   0.0807368159,   0.1095553786,   0.1070117503,   0.0618303977
   0.0796911642,   0.1082776785,   0.1058245152,   0.0617685318,   0.1260882020,   0.1712255925,   0.1081085429,   0.0565316677,   0.0677160099,   0.0137331244,   0.0796099082,   0.1082375795,   0.1058105528,   0.0617703274
   0.0756012276,   0.1067890078,   0.1048176363,   0.0617116876,   0.1259478778,   0.1711001992,   0.1080450267,   0.0565241873,   0.0677152202,   0.0136456471,   0.0755133703,   0.1067487746,   0.1048032865,   0.0617138557
   0.0736155733,   0.1053484380,   0.1038708761,   0.0616531111,   0.1258001179,   0.1709657460,   0.1079633459,   0.0565148629,   0.0677146092,   0.0135558592,   0.0735258684,   0.1053066850,   0.1038556919,   0.0616555549
   0.0715209767,   0.1042000353,   0.1030257046,   0.0615933836,   0.1256449521,   0.1708209068,   0.1078645959,   0.0565040298,   0.0677140430,   0.0134643801,   0.0714286044,   0.1041572243,   0.1030098349,   0.0615960881
   0.0710120350,   0.1032791585,   0.1022974700,   0.0615357831,   0.1254917532,   0.1706755310,   0.1077570543,   0.0564926006,   0.0677136704,   0.0133716231,   0.0709206164,   0.1032352597,   0.1022806019,   0.0615386367
   0.0677194819,   0.1022242531,   0.1016161814,   0.0614693053,   0.1253136694,   0.1705068648,   0.1076310799,   0.0564782247,   0.0677146837,   0.0132775344,   0.0676285401,   0.1021795347,   0.1015991494,   0.0614724718
   0.0682166293,   0.1015281528,   0.1010608226,   0.0614146702,   0.1251599789,   0.1703547090,   0.1075071990,   0.0564651117,   0.0677127466,   0.0131824706,   0.0681219473,   0.1014823765,   0.1010428518,   0.0614179112
   0.0682366043,   0.1010788009,   0.1005973369,   0.0613587052,   0.1250019968,   0.1701997668,   0.1073788330,   0.0564513914,   0.0677125528,   0.0130874654,   0.0681433827,   0.1010325775,   0.1005786061,   0.0613620058
   0.0680670142,   0.1007541716,   0.1002437025,   0.0613077544,   0.1248539016,   0.1700511873,   0.1072516069,   0.0564381965,   0.0677123889,   0.0129926968,   0.0679743886,   0.1007077098,   0.1002244800,   0.0613111220
   0.0981750116,   0.1056884825,   0.1003343537,   0.0612748340,   0.1247352734,   0.1699262261,   0.1071371734,   0.0564306118,   0.0677157566,   0.0129049709,   0.0981367901,   0.1056462228,   0.1003089473,   0.0612765700
   0.0881898776,   0.1072317585,   0.1008701846,   0.0612385236,   0.1246095970,   0.1697952449,   0.1070174724,   0.0564246364,   0.0677154735,   0.0128243593,   0.0881342664,   0.1071929410,   0.1008466855,   0.0612403788
   0.0843651220,   0.1071091667,   0.1013675928,   0.0612122416,   0.1245091185,   0.1696837395,   0.1069048569,   0.0564194322,   0.0677152798,   0.0127436360,   0.0843024030,   0.1070705578,   0.1013456583,   0.0612141714
   0.0784052238,   0.1059119999,   0.1015646011,   0.0611729361,   0.1243840009,   0.1695555300,   0.1067893654,   0.0564132109,   0.0677146390,   0.0126693854,   0.0783314332,   0.1058732122,   0.1015444547,   0.0611751564
   0.0738235563,   0.1043976769,   0.1014653146,   0.0611248985,   0.1242408827,   0.1694124937,   0.1066667885,   0.0564038008,   0.0677139387,   0.0125935040,   0.0737410933,   0.1043571457,   0.1014464349,   0.0611274391
   0.0746120512,   0.1036886722,   0.1013218164,   0.0610913374,   0.1241337657,   0.1692982018,   0.1065562442,   0.0563939102,   0.0677138641,   0.0125096524,   0.0745323300,   0.1036467999,   0.1013028026,   0.0610938929
   0.0749278218,   0.1032807231,   0.1010939777,   0.0610501394,   0.1240117997,   0.1691754907,   0.1064455286,   0.0563853644,   0.0677137747,   0.0124339685,   0.0748496354,   0.1032382846,   0.1010746211,   0.0610527322
   0.0746510923,   0.1029585227,   0.1008407101,   0.0610007271,   0.1238691956,   0.1690357476,   0.1063269749,   0.0563748032,   0.0677136257,   0.0123587297,   0.0745730996,   0.1029158011,   0.1008211151,   0.0610033795
   0.0719667822,   0.1023939997,   0.1005843580,   0.0609497093,   0.1237198710,   0.1688869745,   0.1062024832,   0.0563629121,   0.0677131936,   0.0122834528,   0.0718836784,   0.1023509800,   0.1005650759,   0.0609525330
   0.0702507496,   0.1016868502,   0.1002762765,   0.0608930103,   0.1235567853,   0.1687274426,   0.1060700640,   0.0563489683,   0.0677128062,   0.0122077437,   0.0701647699,   0.1016431153,   0.1002570540,   0.0608959980
   0.0683369115,   0.1009269580,   0.0999074578,   0.0608280934,   0.1233711317,   0.1685464531,   0.1059239507,   0.0563321486,   0.0677123591,   0.0121317143,   0.0682476386,   0.1008824483,   0.0998882055,   0.0608312599
   0.0682142675,   0.1003604978,   0.0995554402,   0.0607660525,   0.1231892034,   0.1683659554,   0.1057741269,   0.0563149080,   0.0677121356,   0.0120557509,   0.0681260079,   0.1003152877,   0.0995358154,   0.0607692860
   0.0687231645,   0.1001346111,   0.0993015692,   0.0607098676,   0.1230199412,   0.1681943685,   0.1056245565,   0.0562953390,   0.0677120760,   0.0119732525,   0.0686369613,   0.1000891626,   0.0992814824,   0.0607131086
   0.1056625769,   0.1036654636,   0.0993054658,   0.0606762208,   0.1228950620,   0.1680591702,   0.1054942757,   0.0562824085,   0.0677155033,   0.0118973004,   0.1056397632,   0.1036200598,   0.0992788672,   0.0606778301
   0.0951988399,   0.1071176976,   0.0998279005,   0.0606334396,   0.1227499917,   0.1679107249,   0.1053596586,   0.0562734045,   0.0677156225,   0.0118357744,   0.0951573700,   0.1070797145,   0.0998028070,   0.0606349893
   0.0780906752,   0.1060810387,   0.1003104895,   0.0605897345,   0.1226039156,   0.1677579731,   0.1052199528,   0.0562620535,   0.0677143261,   0.0117733339,   0.0780201480,   0.1060441732,   0.1002890617,   0.0605918728
   0.0707554817,   0.1037041247,   0.1004022881,   0.0605401397,   0.1224483475,   0.1675983816,   0.1050775051,   0.0562470742,   0.0677132234,   0.0117084300,   0.0706706196,   0.1036653221,   0.1003832147,   0.0605427772
   0.0696949735,   0.1020915955,   0.1001752988,   0.0604849756,   0.1222826019,   0.1674315482,   0.1049321815,   0.0562295392,   0.0677127466,   0.0116425762,   0.0696095154,   0.1020501405,   0.1001566127,   0.0604877919
   0.1113810614,   0.1084040105,   0.1002918184,   0.0604641996,   0.1221887544,   0.1673223674,   0.1048155576,   0.0562214255,   0.0677167699,   0.0115833804,   0.1113636866,   0.1083649099,   0.1002651155,   0.0604651608
   0.0995141491,   0.1113196835,   0.1014747024,   0.0604418479,   0.1220903546,   0.1672130376,   0.1047011986,   0.0562135242,   0.0677168444,   0.0115263937,   0.0994760320,   0.1112873331,   0.1014510840,   0.0604427643
   0.0816732496,   0.1090416238,   0.1021338403,   0.0604094937,   0.1219739690,   0.1670888662,   0.1045825630,   0.0562037528,   0.0677154586,   0.0114738792,   0.0816063136,   0.1090087220,   0.1021146476,   0.0604110360
   0.0777531937,   0.1067168638,   0.1022128910,   0.0603753664,   0.1218616292,   0.1669697464,   0.1044666469,   0.0561919361,   0.0677147880,   0.0114198523,   0.0776801929,   0.1066807583,   0.1021953523,   0.0603772067
   0.0789361447,   0.1054662615,   0.1019839719,   0.0603363886,   0.1217419580,   0.1668464690,   0.1043509096,   0.0561787263,   0.0677146539,   0.0113662872,   0.0788671374,   0.1054279208,   0.1019662693,   0.0603382885
   0.0739370883,   0.1042445600,   0.1016298905,   0.0602885559,   0.1216047257,   0.1667103320,   0.1042314097,   0.0561632589,   0.0677139089,   0.0113132047,   0.0738590807,   0.1042062491,   0.1016130373,   0.0602907836
   0.1079294756,   0.1095970869,   0.1015696526,   0.0602612868,   0.1215051562,   0.1666034311,   0.1041295975,   0.0561533906,   0.0677170530,   0.0112651009,   0.1079055443,   0.1095607281,   0.1015460193,   0.0602620766
   0.0897364616,   0.1103956029,   0.1022579297,   0.0602421239,   0.1214276701,   0.1665154845,   0.1040365547,   0.0561446324,   0.0677162781,   0.0112174647,   0.0896842927,   0.1103639379,   0.1022377387,   0.0602432638
   0.0859204978,   0.1091812551,   0.1027358100,   0.0602281503,   0.1213669255,   0.1664426923,   0.1039520204,   0.0561333485,   0.0677159354,   0.0111661721,   0.0858622193,   0.1091482043,   0.1027174667,   0.0602294616
   0.0839610547,   0.1081511900,   0.1028890759,   0.0602120496,   0.1213071272,   0.1663762629,   0.1038783938,   0.0561261810,   0.0677156672,   0.0111248530,   0.0838999152,   0.1081168428,   0.1028717309,   0.0602134727
   0.0797911659,   0.1067942232,   0.1027385145,   0.0601774752,   0.1212081537,   0.1662801504,   0.1037933230,   0.0561147705,   0.0677150860,   0.0110846944,   0.0797234103,   0.1067586392,   0.1027222574,   0.0601791516
   0.0732367933,   0.1049227491,   0.1023138985,   0.0601302721,   0.1210783049,   0.1661560088,   0.1036940664,   0.0560992397,   0.0677140877,   0.0110453581,   0.0731573403,   0.1048856303,   0.1022989675,   0.0601324029
   0.0701677874,   0.1032626480,   0.1017340794,   0.0600848980,   0.1209518537,   0.1660318077,   0.1035943553,   0.0560825765,   0.0677133426,   0.0110072102,   0.0700838342,   0.1032245606,   0.1017194763,   0.0600873344
   0.0672746897,   0.1018637940,   0.1010873020,   0.0600357912,   0.1208182499,   0.1659031063,   0.1034914404,   0.0560642928,   0.0677143410,   0.0109712221,   0.0671932846,   0.1018244103,   0.1010727584,   0.0600385405
   0.1190596297,   0.1090525761,   0.1007846892,   0.0600044616,   0.1207104176,   0.1657929271,   0.1033961698,   0.0560520142,   0.0677172765,   0.0109426118,   0.1190575436,   0.1090145335,   0.1007588804,   0.0600051172
   0.0897704810,   0.1108588874,   0.1018188298,   0.0599766187,   0.1206062138,   0.1656833142,   0.1032990143,   0.0560424738,   0.0677162185,   0.0109207872,   0.0897209942,   0.1108299792,   0.1017990857,   0.0599777512
   0.1608594209,   0.1377727091,   0.1069827229,   0.0599757470,   0.1205262989,   0.1655889899,   0.1032094657,   0.0560382307,   0.0677226707,   0.0109057352,   0.1609053165,   0.1377638280,   0.1069445759,   0.0599732809
   0.1135447025,   0.1280065775,   0.1141950712,   0.0604261905,   0.1207841337,   0.1656050831,   0.1031289175,   0.0560378917,   0.0677213892,   0.0108954348,   0.1135057360,   0.1279885173,   0.1141840443,   0.0604251400
   0.1056676954,   0.1228743270,   0.1136867106,   0.0603720322,   0.1211329177,   0.1658867151,   0.1031243652,   0.0560355000,   0.0677204952,   0.0108834375,   0.1056207269,   0.1228512451,   0.1136780083,   0.0603713840
   0.1104619578,   0.1227966174,   0.1132886112,   0.0602611490,   0.1211144179,   0.1659971923,   0.1031820998,   0.0560345948,   0.0677206740,   0.0108731054,   0.1104234681,   0.1227726862,   0.1132784188,   0.0602603815
   0.1017466858,   0.1204550639,   0.1127720475,   0.0602178909,   0.1210529879,   0.1659842432,   0.1032231301,   0.0560309216,   0.0677199438,   0.0108730048,   0.1016967818,   0.1204303429,   0.1127636433,   0.0602174364
   0.0929738581,   0.1168560311,   0.1115318090,   0.0601806007,   0.1209775284,   0.1659328341,   0.1032350436,   0.0560240038,   0.0677188560,   0.0108728539,   0.0929126292,   0.1168287471,   0.1115246862,   0.0601806305
   0.0817285702,   0.1125969961,   0.1097582057,   0.0601406582,   0.1208951101,   0.1658685654,   0.1032242402,   0.0560142919,   0.0677172616,   0.0108726379,   0.0816504583,   0.1125668362,   0.1097524837,   0.0601414032
   0.0807458535,   0.1100591570,   0.1078570113,   0.0600990690,   0.1208081096,   0.1657982469,   0.1031985730,   0.0560029857,   0.0677165464,   0.0108725391,   0.0806715116,   0.1100264043,   0.1078490391,   0.0601001047
   0.0758588836,   0.1078609154,   0.1062256619,   0.0600504801,   0.1206998155,   0.1657066196,   0.1031534821,   0.0559891202,   0.0677155182,   0.0108723994,   0.0757783130,   0.1078267619,   0.1062168255,   0.0600519553
   0.0734089687,   0.1061064303,   0.1048537195,   0.0600097328,   0.1206062585,   0.1656237990,   0.1031048074,   0.0559757799,   0.0677147731,   0.0108722933,   0.0733267143,   0.1060707569,   0.1048435569,   0.0600115359
   0.0711716041,   0.1045043096,   0.1036233902,   0.0599596575,   0.1204865500,   0.1655182242,   0.1030389741,   0.0559595302,   0.0677140430,   0.0108721945,   0.0710876957,   0.1044671759,   0.1036120355,   0.0599617586
   0.0724471435,   0.1037186757,   0.1026733294,   0.0599254481,   0.1203982532,   0.1654351056,   0.1029827595,   0.0559486337,   0.0677138343,   0.0108721666,   0.0723687038,   0.1036806032,   0.1026606038,   0.0599276237
   0.0732941180,   0.1033539996,   0.1019908488,   0.0598937683,   0.1203178465,   0.1653581113,   0.1029250324,   0.0559358187,   0.0677137151,   0.0108721498,   0.0732190609,   0.1033156291,   0.1019767821,   0.0598959960
   0.0919579417,   0.1038952544,   0.1014345810,   0.0598523840,   0.1202043146,   0.1652543694,   0.1028526723,   0.0559217222,   0.0677151904,   0.0108723510,   0.0919169337,   0.1038551256,   0.1014161333,   0.0598539338
   0.0992468819,   0.1075676605,   0.1013541445,   0.0598163456,   0.1200941950,   0.1651476324,   0.1027751565,   0.0559099391,   0.0677162036,   0.0108724888,   0.0992146209,   0.1075325385,   0.1013335213,   0.0598174334
