"year","doy","hour","Tair","Tsoil","Relhumidity","VPD","Rain","Windspeed","Solradiation"
2010,206,17,26.984,-0.52,30.331,2.4823,0,3.247,154.7
2010,206,18,25.82,-0.577,33.935,2.1979,0,2.923,116.99
2010,206,19,24.785,-0.586,38.613,1.9204,0,2.62,28.501
2010,206,20,23.453,-0.559,40.274,1.7249,0,2.987,0
2010,206,21,22.208,-0.55,42.168,1.549,0,2.347,0
2010,206,22,21.564,-0.549,43.015,1.4674,0,0.583,0
2010,206,23,21.395,-0.393,42.807,1.4576,0,2.55,0
2010,207,0,21.055,-0.094,45.234,1.367,0,2.553,0
2010,207,1,20.305,0.157,47.254,1.2571,0,2.913,0
2010,207,2,20.046,0.167,46.193,1.2621,0,2.807,0
2010,207,3,19.982,0.168,43.859,1.3116,0,3.247,0
2010,207,4,19.87,0.155,41.946,1.347,0,2.963,0
2010,207,5,19.127,0.136,43.717,1.2469,0,2.503,41.892
2010,207,6,19.476,0.082,42.645,1.2986,0,1.453,197.97
2010,207,7,21.616,0.026,38.665,1.5845,0,0.777,391.16
2010,207,8,21.833,-0.005,30.187,1.8276,0,1.753,590.83
2010,207,9,23.651,0.017,29.899,2.0489,0,1.113,745.11
2010,207,10,25.46,0.08,25.16,2.4372,0,0.883,872.56
2010,207,11,26.988,0.161,15.829,2.9997,0,2.407,944.87
2010,207,12,27.938,0.111,16.972,3.1279,0,2.033,967.99
2010,207,13,28.314,-0.083,12.663,3.3631,0,2.28,570
2010,207,14,28.474,-0.228,13.381,3.3665,0,1.867,468.15
2010,207,15,27.822,-0.541,17.401,3.0908,0,1.497,322.86
2010,207,16,26.431,-0.905,21.778,2.6979,0,2.19,193.75
2010,207,17,26.261,-1.293,27.258,2.4838,0,2.843,284.95
2010,207,18,24.997,-1.391,32.577,2.1361,0,2.793,115.93
2010,207,19,23.624,-1.398,35.873,1.8712,0,2.887,22.489
2010,207,20,21.842,-1.324,44.482,1.4542,0,2.737,0
2010,207,21,21,-1.262,44.982,1.3687,0,1.13,0
2010,207,22,20.354,-1.181,41.39,1.4012,0,1.52,0
2010,207,23,20.025,-1.118,43.527,1.3229,0,0.267,0
2010,208,0,19.636,0.014,45.262,1.2517,0,0.853,0
2010,208,1,19.398,0.103,46.386,1.208,0,1.753,0
2010,208,2,19.327,0.101,46.006,1.2112,0,2.067,0
2010,208,3,17.901,0.095,49.325,1.0397,0,2.453,0
2010,208,4,17.858,0.085,47.79,1.0683,0,2.163,0
2010,208,5,18.073,0.079,48.116,1.0761,0,1.16,11.611
2010,208,6,18.073,0.064,50.11,1.0348,0,0.793,103.47
2010,208,7,19.005,0.058,51.162,1.0738,0,1.26,371.12
2010,208,8,20.832,0.056,46.428,1.319,0,0.883,572.28
2010,208,9,22.351,0.091,37.429,1.6905,0,2.02,734.53
2010,208,10,23.213,0.151,36.823,1.7984,0,2.5,853.73
2010,208,11,24.185,0.219,35.355,1.951,0,2.287,931.47
2010,208,12,24.665,0.23,34.003,2.0498,0,2.32,434.55
2010,208,13,23.477,0.181,38.984,1.7648,0,2.403,130.2
2010,208,14,24.012,0.127,38.022,1.8513,0,2.233,454.35
2010,208,15,24.252,0.019,34.259,1.9921,0,2.407,222.92
2010,208,16,22.804,-0.125,37.236,1.743,0,3.523,283.75
2010,208,17,22.513,-0.284,33.73,1.8082,0,2.34,204.85
2010,208,18,22.991,-0.339,32.367,1.8995,0,3.003,225.07
2010,208,19,22.378,-0.357,31.701,1.8483,0,2.343,25.353
2010,208,20,22.812,-0.345,26.883,2.0316,0,0.873,0
2010,208,21,22.372,-0.344,31.981,1.8401,0,2.41,0
2010,208,22,21.468,-0.345,38.121,1.5842,0,1.34,0
2010,208,23,21.218,-0.218,45.852,1.3652,0,0.66,0
2010,209,0,19.802,-0.024,46.193,1.2431,0,1.45,0
2010,209,1,19.845,0.105,48.296,1.1978,0,0.243,0
2010,209,2,19.454,0.101,49.987,1.1308,0,1.97,0
2010,209,3,18.968,0.091,52.393,1.0443,0,1.207,0
2010,209,4,19.445,0.077,51.661,1.0924,0,2.18,0
2010,209,5,18.351,0.067,54.605,0.9581,0,1.487,19.011
2010,209,6,19.07,0.045,52.781,1.0424,0,0.997,161.29
2010,209,7,19.011,0.036,55.493,0.9789,0,1.673,265.26
2010,209,8,19.247,0.032,54.826,1.0083,0,0.97,414.41
2010,209,9,19.921,0.081,49.443,1.1767,0,1.55,249.23
2010,209,10,18.809,0.147,54.034,0.9984,0,1.137,307.92
2010,209,11,19.982,0.216,49.627,1.1768,0,1.037,423.98
2010,209,12,21.903,0.206,42.237,1.5186,0,0.89,528.18
2010,209,13,23.067,0.116,35.032,1.8331,0,1.69,597.02
2010,209,14,24.823,0.041,29.761,2.2023,0,1.887,790.76
2010,209,15,24.236,-0.126,30.607,2.1008,0,1.683,67.633
2010,209,16,21.8,-0.317,39.106,1.5909,0,3.14,53.287
2010,209,17,21.474,-0.52,46.167,1.3787,0,2.177,301.73
2010,209,18,21.776,-0.577,37.106,1.6408,0,2.633,145.39
2010,209,19,21.215,-0.586,35.056,1.6371,0,3.42,12.085
2010,209,20,19.561,-0.559,63.316,0.8349,0,2.887,0
2010,209,21,17.674,-0.55,72.453,0.5572,0,3.397,0
2010,209,22,17.089,-0.549,72.027,0.5453,0,2.487,0
2010,209,23,17.868,-0.393,64.369,0.7295,0,1.433,0
2010,210,0,18.506,-0.094,59.364,0.866,0,2.043,0
2010,210,1,18.949,0.157,53.921,1.0096,0,2.38,0
2010,210,2,18.612,0.167,54.153,0.9836,0,1.777,0
2010,210,3,18.052,0.168,56.257,0.9061,0,1.263,0
2010,210,4,17.742,0.155,58.051,0.8521,0,0.01,0
2010,210,5,17.898,0.136,56.851,0.8851,0,1.123,31.678
2010,210,6,18.187,0.082,55.265,0.9345,0,0.613,183.96
2010,210,7,18.306,0.026,58.329,0.877,0,1.67,378.22
2010,210,8,19.378,-0.005,52.679,1.0649,0,1.357,570.49
2010,210,9,20.855,0.017,49.666,1.2411,0,0.86,731.52
2010,210,10,22.069,0.08,45.507,1.4472,0,1.983,855.92
2010,210,11,23.688,0.161,38.012,1.8158,0,1.227,910.05
2010,210,12,25.047,0.111,31.572,2.1742,0,1.817,833.2
2010,210,13,25.618,-0.083,30.442,2.2865,0,1.947,985.32
2010,210,14,26.027,-0.228,27.847,2.43,0,0.88,487.37
2010,210,15,25.558,-0.541,28.998,2.3257,0,1.16,227.42
2010,210,16,26.407,-0.905,30.082,2.408,0,1.083,516.1
2010,210,17,24.916,-1.293,39.347,1.9123,0,3.67,266.5
2010,210,18,23.195,-1.391,44.867,1.5677,0,3.063,122.15
2010,210,19,21.328,-1.398,50.029,1.2684,0,3.403,6.077
2010,210,20,19.369,-1.324,58.837,0.9258,0,3.32,0
2010,210,21,18.439,-1.262,61.68,0.8132,0,3.67,0
2010,210,22,18.078,-1.181,60.91,0.811,0,3.14,0
2010,210,23,18.163,-1.118,55.987,0.9181,0,1.893,0
2010,211,0,18.09,0.014,53.825,0.9588,0,1.73,0
2010,211,1,19.064,0.103,47.451,1.1597,0,1.343,0
2010,211,2,19.483,0.101,41.923,1.3155,0,1.293,0
2010,211,3,17.77,0.095,53.485,0.9466,0,2,0
2010,211,4,17.148,0.085,56.695,0.8473,0,1.927,0
2010,211,5,16.787,0.079,53.9,0.8815,0,1.893,36.844
2010,211,6,17.036,0.064,57.172,0.832,0,1.62,181
2010,211,7,18.502,0.058,56.501,0.9268,0,1.32,374.61
2010,211,8,20.362,0.056,45.412,1.3057,0,1.03,564.33
2010,211,9,21.983,0.091,37.653,1.6471,0,0.953,722.23
2010,211,10,22.994,0.151,31.222,1.9322,0,2.043,849.76
2010,211,11,23.774,0.219,22.709,2.2759,0,1.86,922.31
2010,211,12,24.826,0.23,25.574,2.334,0,1.893,745.47
2010,211,13,24.63,0.181,27.163,2.2576,0,1.223,356.63
2010,211,14,25.248,0.127,22.999,2.4762,0,2.013,574.14
2010,211,15,24.825,0.019,24.161,2.3781,0,1.523,239.81
2010,211,16,23.962,-0.125,32.304,2.016,0,2.95,185.22
2010,211,17,19.161,-0.284,57.102,0.9524,0,4.747,166.22
2010,211,18,19.059,-0.339,58.515,0.9152,0,4.917,66.22
2010,211,19,17.687,-0.357,63.469,0.7395,0,5.34,5.763
2010,211,20,16.297,-0.345,65.209,0.6449,0,5.373,0
2010,211,21,15.798,-0.344,65.697,0.6159,0,4.773,0
2010,211,22,15.444,-0.345,65.971,0.5973,0,4.717,0
2010,211,23,15.014,-0.218,66.75,0.5677,0,2.137,0
2010,212,0,14.22,-0.024,69.53,0.4943,0,3.38,0
2010,212,1,13.76,0.105,69.952,0.4731,0,3.287,0
2010,212,2,13.264,0.101,72.017,0.4266,0,3.423,0
2010,212,3,12.55,0.091,75.616,0.3547,0,3.28,0
2010,212,4,12.231,0.077,75.012,0.356,0,2.893,0
2010,212,5,11.934,0.067,76.462,0.3288,0,2.937,24.982
2010,212,6,13.325,0.045,68.424,0.4832,0,1.6,193.03
2010,212,7,15.501,0.036,54.484,0.8018,0,1.517,392.54
2010,212,8,17.456,0.032,44.632,1.1046,0,1.463,583.42
2010,212,9,18.39,0.081,39.175,1.2869,0,1.49,743.46
2010,212,10,19.685,0.147,36.02,1.4675,0,1.717,866.06
2010,212,11,20.687,0.216,32.91,1.6372,0,2.663,946.04
2010,212,12,21.558,0.206,25.441,1.9194,0,2.79,963.79
2010,212,13,21.883,0.116,30.11,1.8352,0,2.793,912.24
2010,212,14,21.953,0.041,29.149,1.8683,0,3.783,821.55
2010,212,15,21.628,-0.126,28.607,1.8458,0,4.097,690.04
2010,212,16,21.003,-0.317,29.384,1.757,0,4.96,531.27
2010,212,17,20.099,-0.52,29.822,1.6516,0,5.003,325.748
2010,212,18,18.851,-0.577,31.823,1.4846,0,4.75,145.15
2010,212,19,16.854,-0.586,40.878,1.1354,0,2.4,5.067
2010,212,20,14.728,-0.559,51.093,0.8198,0,1.753,0
2010,212,21,13.88,-0.55,50.685,0.7824,0,3.577,0
2010,212,22,13.164,-0.549,63.948,0.546,0,4.66,0
2010,212,23,14.075,-0.393,41.552,0.9392,0,4.193,0
2010,213,0,14.158,-0.094,34.095,1.0647,0,4.22,0
2010,213,1,12.568,0.157,51.719,0.7031,0,2.207,0
2010,213,2,12.42,0.167,60.936,0.5634,0,3.177,0
2010,213,3,11.685,0.168,61.11,0.5344,0,2.297,0
2010,213,4,11.48,0.155,60.597,0.5341,0,2.877,0
2010,213,5,11.534,0.136,56.573,0.5908,0,2.193,33.826
2010,213,6,13.931,0.082,27.85,1.1485,0,2.733,196.97
2010,213,7,15.352,0.026,32.212,1.1829,0,0.487,388.59
2010,213,8,16.375,-0.005,27.16,1.3569,0,2.49,583.39
2010,213,9,18.114,0.017,17.619,1.7131,0,1.57,748
2010,213,10,19.686,0.08,15.559,1.9369,0,2.203,872.75
2010,213,11,21.581,0.161,15.373,2.1816,0,0.94,940.13
2010,213,12,21.573,0.111,18.694,2.095,0,2.397,959.71
2010,213,13,23.02,-0.083,19.404,2.2677,0,1.613,909.25
2010,213,14,23.984,-0.228,17.262,2.4671,0,1.907,814.82
2010,213,15,24.215,-0.541,18.786,2.4554,0,1.817,654.25
2010,213,16,24.183,-0.905,22.898,2.3267,0,2.26,512.07
2010,213,17,23.649,-1.293,26.372,2.1518,0,2.787,313.463
2010,213,18,22.049,-1.391,32.502,1.7905,0,2.893,132.65
2010,213,19,20.182,-1.398,41.237,1.39,0,2.163,6.09
2010,213,20,18.474,-1.324,50.945,1.0433,0,2.82,0
2010,213,21,16.857,-1.262,59.204,0.7836,0,2.363,0
2010,213,22,16.697,-1.181,55.548,0.8452,0,2.25,0
2010,213,23,16.651,-1.118,52.523,0.9001,0,1.937,0
2010,214,0,16.593,0.014,52.36,0.8999,0,2.607,0
2010,214,1,16.093,0.103,55.4,0.816,0,1.93,0
2010,214,2,15.934,0.101,54.959,0.8158,0,2.083,0
2010,214,3,16.425,0.095,52.307,0.8913,0,2.007,0
2010,214,4,16.057,0.085,49.291,0.9257,0,3.067,0
2010,214,5,15.135,0.079,52.979,0.8091,0,2.3,29.892
2010,214,6,16.806,0.064,41.952,1.1114,0,1.683,185.73
2010,214,7,17.959,0.058,42.409,1.186,0,1.527,381.99
2010,214,8,19.125,0.056,42.305,1.2781,0,2.277,575.38
2010,214,9,21.18,0.091,30.766,1.7414,0,1.77,738.11
2010,214,10,22.985,0.151,21.774,2.1964,0,1.483,849.09
2010,214,11,23.498,0.219,19.072,2.3437,0,2.077,924.32
2010,214,12,24.04,0.23,22.935,2.3057,0,2.673,930.51
2010,214,13,24.174,0.181,25.227,2.2552,0,2.57,847.64
2010,214,14,24.488,0.127,26.959,2.2448,0,2.75,786.38
2010,214,15,24.07,0.019,30.488,2.0834,0,3.457,653.71
2010,214,16,23.25,-0.125,31.988,1.9404,0,3.25,425.52
2010,214,17,22.19,-0.284,34.318,1.7573,0,3.49,278.567
2010,214,18,20.805,-0.339,30.713,1.7031,0,3.533,134.52
2010,214,19,19.209,-0.357,37.091,1.4009,0,1.41,6.896
2010,214,20,17.562,-0.345,50.083,1.0026,0,0.797,0
2010,214,21,16.006,-0.344,65.864,0.6211,0,0.907,0
2010,214,22,15.777,-0.345,63.841,0.6484,0,3.63,0
2010,214,23,14.793,-0.218,65.799,0.5757,0,2.71,0
2010,215,0,15.809,-0.024,54.562,0.8164,0,1.893,0
2010,215,1,16.064,0.105,48.421,0.942,0,2.077,0
2010,215,2,14.997,0.101,56.384,0.7439,0,1.953,0
2010,215,3,15.909,0.091,46.759,0.9628,0,2,0
2010,215,4,15.442,0.077,46.127,0.9455,0,3.613,0
2010,215,5,15.1,0.067,47.693,0.898,0,2.68,28.664
2010,215,6,15.121,0.045,53.326,0.8024,0,3.537,191.33
2010,215,7,17.239,0.036,41.418,1.1528,0,3.05,390.12
2010,215,8,19.57,0.032,31.794,1.5533,0,2.07,580.82
2010,215,9,20.532,0.081,31.264,1.6614,0,2.73,748.46
2010,215,10,21.327,0.147,30.331,1.7683,0,2.93,864.64
2010,215,11,22.644,0.216,26.628,2.0179,0,2.563,936.53
2010,215,12,22.971,0.206,25.294,2.0956,0,3.223,943.67
2010,215,13,23.828,0.116,24.17,2.2401,0,2.46,894.96
2010,215,14,24.47,0.041,22.513,2.3788,0,3.183,798.49
2010,215,15,24.523,-0.126,26.188,2.2733,0,3.4,659.44
2010,215,16,23.916,-0.317,31.306,2.0399,0,3.777,462
2010,215,17,23.117,-0.52,33.818,1.873,0,4.137,280.585
2010,215,18,22.061,-0.577,37.189,1.6673,0,3.31,130.73
2010,215,19,20.415,-0.586,44.288,1.3369,0,3.88,11.092
2010,215,20,19.131,-0.559,50.174,1.1041,0,4.387,0
2010,215,21,18.337,-0.55,45.672,1.1456,0,3.407,0
2010,215,22,17.18,-0.549,54.303,0.8959,0,0.977,0
2010,215,23,16.563,-0.393,59.745,0.7589,0,0.547,0
2010,216,0,15.553,-0.094,69.55,0.5382,0,2.06,0
2010,216,1,16.372,0.157,61.115,0.7242,0,0.773,0
2010,216,2,16.223,0.167,59.544,0.7463,0,0.127,0
2010,216,3,16.741,0.168,56.752,0.8246,0,2.173,0
2010,216,4,15.659,0.155,63.798,0.6442,0,2.303,0
2010,216,5,14.05,0.136,67.447,0.5223,0,2.007,21.281
2010,216,6,15.579,0.082,62.8,0.6586,0,1.603,176.79
2010,216,7,16.384,0.026,54.82,0.8421,0,2.01,375.79
2010,216,8,17.404,-0.005,50.019,0.9939,0,1.773,570
2010,216,9,18.499,0.017,41.934,1.237,0,2.127,733.08
2010,216,10,19.411,0.08,41.492,1.3194,0,2.333,856.53
2010,216,11,20.761,0.161,37.876,1.5229,0,2.65,924.39
2010,216,12,21.948,0.111,36.326,1.6787,0,2.323,915.59
2010,216,13,23.183,-0.083,33.27,1.8961,0,2.357,871.52
2010,216,14,24.287,-0.228,28.242,2.1789,0,2.23,782.29
2010,216,15,24.687,-0.541,27.24,2.2629,0,3.483,652.15
2010,216,16,24.899,-0.905,26.32,2.3207,0,2.52,483.83
2010,216,17,24.691,-1.293,26.586,2.2837,0,3.443,260.827
2010,216,18,24.126,-1.391,28.188,2.1597,0,2.27,120.76
2010,216,19,22.486,-1.398,36.301,1.7352,0,1.767,6.687
2010,216,20,20.219,-1.324,45.391,1.2947,0,2.217,0
2010,216,21,20.366,-1.262,41.703,1.3947,0,1.693,0
2010,216,22,20.062,-1.181,44.34,1.3069,0,1.923,0
2010,216,23,20.061,-1.118,43.246,1.3325,0,2.257,0
2010,217,0,20.192,0.014,39.756,1.4259,0,3.177,0
2010,217,1,19.657,0.103,40.232,1.3685,0,2.633,0
2010,217,2,19.061,0.101,42.369,1.2716,0,0.38,0
2010,217,3,19.401,0.095,42.904,1.2867,0,2.093,0
2010,217,4,18.693,0.085,45.299,1.1795,0,1.163,0
2010,217,5,18.483,0.079,48.343,1.0993,0,1.883,18.012
2010,217,6,18.674,0.064,49.336,1.0912,0,1.833,160.33
2010,217,7,18.988,0.058,52.247,1.0488,0,2.337,343.95
2010,217,8,19.869,0.056,48.38,1.1976,0,1.817,515.44
2010,217,9,21.041,0.091,41.548,1.4578,0,2.117,680.65
2010,217,10,22.375,0.151,39.543,1.6358,0,1.227,756.09
2010,217,11,23.209,0.219,35.597,1.8328,0,2.027,885.56
2010,217,12,24.925,0.23,24.283,2.3885,0,2.44,926.98
2010,217,13,25.477,0.181,23.496,2.4938,0,2.773,876.25
2010,217,14,26.096,0.127,15.705,2.8503,0,3.333,800.12
2010,217,15,26.246,0.019,13.019,2.9674,0,3.77,664.62
2010,217,16,25.43,-0.125,24.046,2.4691,0,4.287,496.06
2010,217,17,24.4,-0.284,31.786,2.0854,0,3.247,272.597
2010,217,18,22.542,-0.339,35.306,1.7683,0,4.49,127.58
2010,217,19,20.286,-0.357,56.721,1.0303,0,4.35,6.323
2010,217,20,18.57,-0.345,66.051,0.7264,0,3.47,0
2010,217,21,17.373,-0.344,71.997,0.5558,0,1.42,0
2010,217,22,16.69,-0.345,76.397,0.4486,0,1.457,0
2010,217,23,15.612,-0.218,80.633,0.3436,0,2.227,0
2010,218,0,15.415,-0.024,80.726,0.3377,0,2.57,0
2010,218,1,15.21,0.105,79.026,0.3626,0,2.21,0
2010,218,2,14.946,0.101,79.821,0.343,0,2.39,0
2010,218,3,14.943,0.091,74.055,0.4409,0,1.667,0
2010,218,4,15.023,0.077,70.886,0.4974,0,1.943,0
2010,218,5,16.03,0.067,59.823,0.7321,0,0.977,19.36
2010,218,6,16.377,0.045,63.402,0.6818,0,1.743,149.42
2010,218,7,17.031,0.036,63.783,0.7034,0,1.73,331.18
2010,218,8,19.421,0.032,50.153,1.1247,0,1.397,510.34
2010,218,9,20.619,0.081,43.02,1.3847,0,1.337,684.94
2010,218,10,21.468,0.147,38.611,1.5717,0,1.853,615.14
2010,218,11,22.073,0.216,30.313,1.8511,0,2.153,924.83
2010,218,12,22.519,0.206,32.33,1.847,0,3.187,911.49
2010,218,13,22.582,0.116,32.147,1.8591,0,3.34,857.32
2010,218,14,22.998,0.041,30.127,1.9633,0,3.747,779.87
2010,218,15,22.785,-0.126,37.061,1.7459,0,3.503,630.76
2010,218,16,21.965,-0.317,37.925,1.6381,0,3.913,449.15
2010,218,17,20.763,-0.52,34.443,1.6073,0,4.297,271.765
2010,218,18,19.503,-0.577,38.222,1.4011,0,3.13,131.5
2010,218,19,17.823,-0.586,49.098,1.0393,0,4.983,7.929
2010,218,20,16.852,-0.559,49.411,0.9714,0,3.737,0
2010,218,21,15.753,-0.55,53.703,0.8289,0,1.987,0
2010,218,22,14.566,-0.549,60.073,0.6623,0,2.903,0
2010,218,23,14.444,-0.393,59.812,0.6614,0,3.597,0
2010,219,0,13.988,-0.094,62.041,0.6065,0,2.653,0
2010,219,1,13.45,0.157,66.307,0.5198,0,1.413,0
2010,219,2,13.908,0.167,65.207,0.5531,0,2.41,0
2010,219,3,13.197,0.168,72.21,0.4217,0,1.5,0
2010,219,4,12.957,0.155,74.24,0.3849,0,0.97,0
2010,219,5,12.373,0.136,76.113,0.3435,0,1.817,20.107
2010,219,6,13.629,0.082,69.714,0.4727,0,2.17,172.79
2010,219,7,15.092,0.026,59.441,0.696,0,1.893,367.74
2010,219,8,16.451,-0.005,51.922,0.8999,0,1.597,560.42
2010,219,9,17.469,0.017,50.171,0.9949,0,2.297,723.32
2010,219,10,18.774,0.08,44.363,1.2058,0,2.423,844.56
2010,219,11,19.768,0.161,39.949,1.3845,0,2.56,921.13
2010,219,12,20.305,0.111,43.083,1.3566,0,2.737,860.78
2010,219,13,20.779,-0.083,43.288,1.3918,0,2.813,820.2
2010,219,14,20.765,-0.228,41.681,1.43,0,3.92,797.15
2010,219,15,20.899,-0.541,41.003,1.4586,0,3.19,701.76
2010,219,16,20.21,-0.905,45.087,1.3012,0,3.37,501.79
2010,219,17,19.075,-1.293,48.411,1.1392,0,3.92,250.865
2010,219,18,17.413,-1.391,56.073,0.8739,0,4.07,80.733
2010,219,19,16.088,-1.398,63.644,0.665,0,2.4,4.529
2010,219,20,15.257,-1.324,68.458,0.547,0,0.837,0
2010,219,21,14.467,-1.262,71.545,0.469,0,1.09,0
2010,219,22,13.8,-1.181,72.83,0.4289,0,3.86,0
2010,219,23,12.941,-1.118,78.855,0.3156,0,3.143,0
2010,220,0,12.844,0.014,79.933,0.2976,0,3.613,0
2010,220,1,12.765,0.103,79.253,0.3061,0,2.963,0
2010,220,2,12.248,0.101,84.264,0.2244,0,1.477,0
2010,220,3,11.867,0.095,85.285,0.2047,0,2.033,0
2010,220,4,11.852,0.085,84.885,0.21,0,2.553,0
2010,220,5,12.1,0.079,79.836,0.2848,0,2.94,19.21
2010,220,6,12.608,0.064,80.606,0.2832,0,3.923,173.41
2010,220,7,13.992,0.058,73.662,0.4209,0,1.83,369.29
2010,220,8,14.973,0.056,64.668,0.6017,0,1.767,562.88
2010,220,9,16.825,0.091,55.412,0.8547,0,1.327,725.54
2010,220,10,17.985,0.151,51.73,0.9956,0,1.37,850.31
2010,220,11,19.744,0.219,42.32,1.3278,0,1.983,939.81
2010,220,12,20.467,0.23,36.409,1.5309,0,1.68,964.45
2010,220,13,21.86,0.181,31.278,1.802,0,1.907,910.91
2010,220,14,21.974,0.127,32.504,1.7822,0,3.09,828.58
2010,220,15,22.05,0.019,32.943,1.7788,0,2.737,654.03
2010,220,16,21.926,-0.125,33.409,1.7532,0,2.617,491.64
2010,220,17,21.088,-0.284,36.367,1.5916,0,2.813,267.033
2010,220,18,19.677,-0.339,45.246,1.2553,0,2.437,122.46
2010,220,19,17.375,-0.357,55.631,0.8806,0,3.153,0
2010,220,20,15.511,-0.345,71.235,0.5071,0,2.413,0
2010,220,21,14.429,-0.344,78.405,0.3551,0,1.34,0
2010,220,22,13.818,-0.345,78.676,0.337,0,1.48,0
2010,220,23,13.288,-0.218,79.154,0.3183,0,2.59,0
2010,221,0,12.87,-0.024,83.382,0.2469,0,3.507,0
2010,221,1,12.42,0.105,86.071,0.2009,0,2.32,0
2010,221,2,12.379,0.101,85.088,0.2145,0,2.38,0
2010,221,3,12.177,0.091,86.228,0.1955,0,2.853,0
2010,221,4,12.021,0.077,86.329,0.1921,0,2.58,0
2010,221,5,11.791,0.067,84.981,0.2078,0,2.757,12.125
2010,221,6,12.259,0.045,82.3,0.2526,0,2.68,109.67
2010,221,7,13.88,0.036,72.25,0.4403,0,2.497,376.48
2010,221,8,15.124,0.032,64.108,0.6172,0,2.543,567
2010,221,9,16.438,0.081,51.365,0.9096,0,2.46,729.64
2010,221,10,17.608,0.147,46.351,1.0806,0,2.84,854.91
2010,221,11,18.799,0.216,40.545,1.2905,0,3.493,929.53
2010,221,12,18.9,0.206,41.262,1.283,0,5.013,949.9
2010,221,13,19.692,0.116,30.825,1.5873,0,4.657,905.83
2010,221,14,20.59,0.041,26.342,1.7867,0,4.69,812.04
2010,221,15,19.222,-0.126,39.996,1.3373,0,5.42,507.05
2010,221,16,17.874,-0.317,40.094,1.227,0,4.67,393.04
2010,221,17,16.265,-0.52,39.003,1.1284,0,4.38,125.17
2010,221,18,14.751,-0.577,49.655,0.8451,0,3.297,32.358
2010,221,19,13.689,-0.586,55.294,0.7006,0,1.08,0
2010,221,20,13.161,-0.559,55.274,0.6772,0,0.44,0
2010,221,21,12.492,-0.55,65.435,0.5009,0,2.103,0
2010,221,22,11.915,-0.549,70.014,0.4183,0,3.007,0
2010,221,23,11.261,-0.393,71.333,0.383,0,2.51,0
2010,222,0,10.328,-0.094,74.417,0.3212,0,2.023,0
2010,222,1,10.213,0.157,72.428,0.3435,0,2.243,0
2010,222,2,10.357,0.167,63.065,0.4646,0,1.583,0
2010,222,3,9.785,0.168,66.792,0.4021,0,2.183,0
2010,222,4,9.458,0.155,71.414,0.3386,0,1.85,0
2010,222,5,9.824,0.136,63.538,0.4426,0,2.153,16.598
2010,222,6,11.152,0.082,54.759,0.6001,0,1.643,170.49
2010,222,7,13.764,0.026,48.798,0.8063,0,0.223,362.1
2010,222,8,14.88,-0.005,43.709,0.9529,0,1.493,566.12
2010,222,9,15.455,0.017,43.325,0.9955,0,1.687,727.88
2010,222,10,16.601,0.08,41.457,1.1063,0,1.99,679.68
2010,222,11,17.346,0.161,39.165,1.2053,0,2.237,994.9
2010,222,12,17.386,0.111,41.338,1.1652,0,2.233,553.55
2010,222,13,17.742,-0.083,41.682,1.1847,0,1.853,575.62
2010,222,14,17.447,-0.228,44.247,1.1116,0,2.283,315.21
2010,222,15,17.741,-0.541,44.086,1.1358,0,3.377,607.52
2010,222,16,18.265,-0.905,39.327,1.2736,0,3.657,480.58
2010,222,17,17.017,-1.293,50.284,0.9647,0,2.673,250.856
2010,222,18,15.171,-1.391,59.935,0.691,0,2.127,94.619
2010,222,19,13.322,-1.398,67.901,0.4911,0,1.35,3.682
2010,222,20,12.53,-1.324,70.543,0.4279,0,0.273,0
2010,222,21,11.484,-1.262,77.159,0.3097,0,2.647,0
2010,222,22,10.982,-1.181,79.905,0.2636,0,3.547,0
2010,222,23,10.406,-1.118,84.411,0.1968,0,3.337,0
2010,223,0,10.277,0.014,84.358,0.1957,0,1.193,0
2010,223,1,9.711,0.103,88.383,0.14,0,2.65,0
2010,223,2,9.301,0.101,89.46,0.1235,0,2.47,0
2010,223,3,8.928,0.095,89.706,0.1176,0,1.56,0
2010,223,4,9.524,0.085,86.749,0.1576,0,0.747,0
2010,223,5,9.42,0.079,84.68,0.181,0,0.643,8.934
2010,223,6,10.966,0.064,74.239,0.3375,0,0.283,162.61
2010,223,7,12.2,0.058,70.25,0.4229,0,1.287,362.56
2010,223,8,13.517,0.056,63.427,0.5667,0,1.503,648.24
2010,223,9,13.637,0.091,56.829,0.6742,0,0.59,425.99
2010,223,10,15.293,0.151,51.708,0.8395,0,2.417,661.97
2010,223,11,16.312,0.219,48.507,0.9554,0,3.157,985.15
2010,223,12,16.988,0.23,42.281,1.1179,0,3.067,641.76
2010,223,13,17.286,0.181,44.214,1.101,0,1.6,597
2010,223,14,17.801,0.127,41.21,1.1987,0,2.09,505.6
2010,223,15,17.693,0.019,43.015,1.154,0,2.863,475.83
2010,223,16,18.783,-0.125,40.916,1.2812,0,2.517,476.45
2010,223,17,17.609,-0.284,51.565,0.9757,0,1.87,111.1
2010,223,18,17.428,-0.339,53.301,0.93,0,2.167,54.26
2010,223,19,15.752,-0.357,60.734,0.7029,0,2.093,0
2010,223,20,14.647,-0.345,63.868,0.6025,0,3.017,0
2010,223,21,13.818,-0.344,65.424,0.5464,0,2.637,0
2010,223,22,13.445,-0.345,64.327,0.5502,0,2,0
2010,223,23,13.303,-0.218,60.757,0.5997,0,1.007,0
2010,224,0,13.288,-0.024,55.698,0.6763,0,2.267,0
